City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Albuquerque,BMW,530i xDrive,SEDAN,Used,Black,Canberra Beige/Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 33 Highway,2018,87109,"32,560",42997
Albuquerque,BMW,530i xDrive,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 33 Highway,2018,87109,"28,097",42997
Albuquerque,BMW,530i xDrive,SEDAN,Used,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 33 Highway,2018,87109,"29,103",42997
Albuquerque,BMW,M550i xDrive,SEDAN,Used,Black,Black,Automatic,Gasoline,8-Cylinder Turbo,All wheel drive,18 City / 25 Highway,2019,87109,"30,175",62669
Albuquerque,Ford,Escape,SUV,Used,Gold,,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,23 City / 30 Highway,2017,87123,"25,663",22999
Albuquerque,Ford,Explorer,SUV,Used,Silver,Ebony With Light Slate Uppers,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 28 Highway,2020,87123,"18,571",41999
Albuquerque,Subaru,Outback,SUV,Used,Blue,Java Brown,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 30 Highway,2022,87123,340,43999
Albuquerque,Dodge,Grand Caravan,VANS,Used,Silver,Black/Light Graystone,Automatic,Flexible Fuel,6-Cylinder,2 wheel drive - front,17 City / 25 Highway,2019,87124,"39,858",26491
Albuquerque,Honda,Civic,SEDAN,Certified,Red,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,32 City / 42 Highway,2020,87124,"5,452",26991
Albuquerque,Subaru,Outback,SUV,Used,Gray,Warm Ivory,Automatic,Gasoline,4-Cylinder,All wheel drive,25 City / 32 Highway,2019,87124,"18,765",33491
Albuquerque,MAZDA,CX-9,SUV,Used,Blue,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,20 City / 26 Highway,2019,87124,"15,607",35991
Albuquerque,Chevrolet,Silverado 1500,TRUCKS,Used,Black,Dark Ash With Jet Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 23 Highway,2018,87124,"31,271",37991
Albuquerque,Ford,Edge,SUV,Used,Gray,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,21 City / 29 Highway,2021,87124,"3,455",40991
Albuquerque,RAM,2500,TRUCKS,Used,Gray,Diesel Gray/Black,Automatic,Diesel,6-Cylinder Turbo,4 wheel drive,,2017,87124,"37,285",56791
Albuquerque,MAZDA,MX-5 Miata,CONVERT,Used,Gray,Black W/Red Stitching,Automatic,Gasoline,4-Cylinder,2 wheel drive - rear,26 City / 35 Highway,2018,87109,"17,020",28498
Albuquerque,Acura,RDX,SUV,Used,Silver,Graystone,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 27 Highway,2018,87109,"30,194",30428
Albuquerque,Dodge,Charger,SEDAN,Used,Blue,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 30 Highway,2019,87109,"24,050",30759
