City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Las Vegas,BMW,X3,SUV,Certified,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,23 City / 30 Highway,2019,89102,"23,954",38375
Las Vegas,BMW,530i,SEDAN,Certified,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 34 Highway,2018,89102,"24,813",38495
Las Vegas,BMW,330i,SEDAN,Certified,White,Mocha,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,26 City / 36 Highway,2019,89102,"24,605",39991
Las Vegas,BMW,X3,SUV,Certified,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,23 City / 30 Highway,2019,89102,"19,270",39998
Las Vegas,Mercedes-Benz,C 300,COUPE,Used,White,Saddle Brown/Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 30 Highway,2018,89102,"19,811",40735
Las Vegas,BMW,X5,SUV,Certified,Gray,Black,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,18 City / 25 Highway,2018,89102,"25,810",44998
Las Vegas,Land Rover,Range Rover Velar,SUV,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,4 wheel drive,21 City / 27 Highway,2018,89102,"48,670",48620
Las Vegas,Tesla,Model S,HATCH,Used,White,Tan,Single-Speed,Electric,Electric,All wheel drive,,2015,89102,"34,252",51941
Las Vegas,BMW,Z4,CONVERT,Certified,Red,Ivory White,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,25 City / 32 Highway,2019,89102,"8,893",54289
Las Vegas,Jeep,Gladiator,TRUCKS,Used,Red,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 22 Highway,2021,89102,"4,520",57899
Las Vegas,Lexus,GX 460,SUV,Used,Blue,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 19 Highway,2020,89102,"7,101",59998
Las Vegas,Land Rover,Range Rover,SUV,Used,Black,Ebony/Ebony/Ebony/Ivory,Automatic,Gasoline,6-Cylinder Supercharged,4 wheel drive,17 City / 23 Highway,2018,89102,"54,787",72991
Las Vegas,BMW,M4,CONVERT,Used,Red,Black,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,16 City / 22 Highway,2020,89102,"15,865",76989
Las Vegas,BMW,750i xDrive,SEDAN,Used,Blue,Zagora Beige,Automatic,Gasoline,8-Cylinder Turbo,All wheel drive,17 City / 24 Highway,2021,89102,"7,852",96561
Las Vegas,BMW,M8,CONVERT,Used,White,Black,Automatic,Gasoline,8-Cylinder Turbo,All wheel drive,15 City / 21 Highway,2020,89102,"9,156",124992
Las Vegas,Acura,TLX,SEDAN,Certified,Burgundy,Ebony,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 30 Highway,2019,89117,"23,121",30497
Las Vegas,Acura,RDX,SUV,Certified,Gray,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 27 Highway,2019,89117,"29,980",40997
Las Vegas,Acura,MDX,SUV,Certified,Blue,Graystone,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 25 Highway,2019,89117,"16,459",43997
Las Vegas,Acura,MDX,SUV,Certified,Blue,Ebony,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 25 Highway,2019,89117,"24,334",45497
Las Vegas,Honda,Civic,COUPE,Used,Gray,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 37 Highway,2015,89130,"29,628",18990
Las Vegas,Honda,HR-V,SUV,Certified,Black,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 34 Highway,2019,89130,"13,225",24995
Las Vegas,Honda,Accord,SEDAN,Certified,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2018,89130,"36,840",28410
Las Vegas,Hyundai,Santa Fe,SUV,Used,Brown,Beige,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,20 City / 25 Highway,2019,89130,"23,653",32990
Las Vegas,Kia,Optima,SEDAN,Used,White,Black,Automatic,Hybrid Gas/Electric,Gas / Electric Hybrid,2 wheel drive - front,,2020,89130,"11,808",33848
Las Vegas,Toyota,Highlander,SUV,Used,Red,Almond,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 27 Highway,2019,89130,"21,278",35490
Las Vegas,Lexus,ES 350,SEDAN,Used,Silver,Stratus Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 30 Highway,2018,89130,"29,180",35997
Las Vegas,Chevrolet,Tahoe,SUV,Used,White,Jet Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 23 Highway,2016,89130,"70,285",37529
Las Vegas,Dodge,Journey,SUV,Used,Blue,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,19 City / 25 Highway,2020,89117,"17,550",24999
Las Vegas,MINI,Cooper,HATCH,Used,,Black,Automatic,Gasoline,3-Cylinder Turbo,2 wheel drive - front,27 City / 35 Highway,2019,89117,"12,383",25999
Las Vegas,Honda,Accord,SEDAN,Used,,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2019,89117,"19,449",26499
Las Vegas,MAZDA,MX-5 Miata RF,CONVERT,Used,Gray,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - rear,26 City / 35 Highway,2021,89117,322,33899
Las Vegas,Land Rover,Discovery Sport,SUV,Used,,Black,Automatic,Gasoline,4-Cylinder Turbo,4 wheel drive,21 City / 25 Highway,2018,89117,"21,702",38999
Las Vegas,Mercedes-Benz,C 300,SEDAN,Used,Blue,Magma Grey,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,23 City / 34 Highway,2019,89117,"23,545",38999
Las Vegas,Mercedes-Benz,E 300,SEDAN,Used,Blue,Macchiato Beige / Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 30 Highway,2018,89117,"31,531",39995
Las Vegas,Mercedes-Benz,C 300,CONVERT,Certified,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 29 Highway,2018,89117,"39,300",39995
Las Vegas,Mercedes-Benz,E 300,SEDAN,Certified,Brown,Macchiato Beige / Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,22 City / 30 Highway,2018,89117,"22,416",39995
Las Vegas,Audi,S4,SEDAN,Used,Black,Black,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,20 City / 27 Highway,2020,89117,"14,029",53795
Las Vegas,Mercedes-Benz,E 450,CONVERT,Certified,Blue,Black,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,20 City / 27 Highway,2019,89117,"17,077",71995
Las Vegas,Maserati,GranTurismo,COUPE,Used,Gray,Red,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,13 City / 21 Highway,2018,89117,"3,058",81995
Las Vegas,Kia,Rio,SEDAN,Used,White,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,33 City / 41 Highway,2020,89149,"3,790",19000
Las Vegas,Honda,HR-V,SUV,Used,Gray,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 34 Highway,2019,89149,"34,492",25500
Las Vegas,Jeep,Compass,SUV,Used,Blue,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 31 Highway,2021,89149,"10,735",27000
Las Vegas,Honda,CR-V,SUV,Used,Silver,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2020,89149,"10,584",28000
Las Vegas,Nissan,Sentra,SEDAN,Used,Silver,Charcoal,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 37 Highway,2019,89117,"44,614",16499
Las Vegas,Ford,F150,TRUCKS,Used,Blue,Black,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,19 City / 25 Highway,2018,89117,"59,453",25999
Las Vegas,Honda,Accord,SEDAN,Certified,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2019,89117,"31,319",26999
Las Vegas,Honda,Accord,SEDAN,Certified,Gray,Tan,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2019,89117,"19,308",28499
Las Vegas,Ford,Edge,SUV,Used,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 29 Highway,2019,89117,"22,245",31999
Las Vegas,Honda,Pilot,SUV,Certified,White,Beige,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 27 Highway,2019,89117,"14,973",38999
Las Vegas,Honda,Ridgeline,TRUCKS,Used,Black,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 24 Highway,2020,89117,"9,670",42999
Las Vegas,Honda,Pilot,SUV,Used,White,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 26 Highway,2021,89117,"12,692",46999
Las Vegas,BMW,X3,SUV,Used,Red,Oyster,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,20 City / 27 Highway,2019,89104,"22,975",51323
Las Vegas,Chevrolet,Silverado 1500,TRUCKS,Used,Silver,Dark Ash With Jet Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 23 Highway,2018,89104,"33,646",36980
Las Vegas,Chevrolet,Colorado,TRUCKS,Used,Gray,Jet Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 24 Highway,2019,89104,"10,750",37225
