City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Fort Worth,Honda,Accord,SEDAN,Certified,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2020,76180,"9,809",30333
Fort Worth,Honda,Accord,SEDAN,Certified,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2020,76180,"13,574",30579
Fort Worth,Honda,Accord,SEDAN,Certified,Silver,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2019,76180,"21,270",30592
Fort Worth,Honda,Accord,SEDAN,Certified,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2019,76180,"18,752",30663
Fort Worth,Honda,CR-V,SUV,Certified,Blue,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,27 City / 33 Highway,2019,76180,"23,394",30837
Fort Worth,Honda,Accord,SEDAN,Certified,Red,Ivory,Automatic,Hybrid Gas/Electric,Gas / Electric Hybrid,2 wheel drive - front,48 City / 47 Highway,2020,76180,"11,877",30862
Fort Worth,Honda,Accord,SEDAN,Certified,Red,Ivory,Automatic,Hybrid Gas/Electric,Gas / Electric Hybrid,2 wheel drive - front,48 City / 47 Highway,2020,76180,"16,985",30997
Fort Worth,Honda,Accord,SEDAN,Certified,Silver,Black,Automatic,Hybrid Gas/Electric,Gas / Electric Hybrid,2 wheel drive - front,48 City / 47 Highway,2020,76180,"12,600",31124
Fort Worth,MAZDA,MX-5 Miata RF,CONVERT,Used,Red,Black,Manual,Gasoline,4-Cylinder,2 wheel drive - rear,26 City / 34 Highway,2020,76180,"18,419",31422
Fort Worth,Honda,Accord,SEDAN,Certified,Blue,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2020,76180,"6,660",31628
Fort Worth,Honda,Accord,SEDAN,Certified,Off White,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2020,76180,"8,515",31889
Fort Worth,Honda,CR-V,SUV,Certified,White,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2018,76180,"8,951",31955
Fort Worth,Honda,Accord,SEDAN,Certified,Burgundy,Ivory,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2020,76180,"6,619",32045
Fort Worth,Honda,CR-V,SUV,Certified,Red,Ivory,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2019,76180,"19,698",32183
Fort Worth,Honda,CR-V,SUV,Certified,,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2018,76180,"31,684",32936
Fort Worth,Honda,CR-V,SUV,Certified,Off White,Ivory,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2020,76180,"16,537",32975
Fort Worth,Honda,CR-V,SUV,Certified,Off White,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2020,76180,"10,029",33349
Fort Worth,Honda,CR-V,SUV,Certified,Silver,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2020,76180,"16,048",34212
