City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Louisville,Hyundai,Santa Fe,SUV,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,20 City / 26 Highway,2020,40258,"19,971",35900
Louisville,Ford,F150,TRUCKS,Used,Burgundy,Dark Earth Gray,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,18 City / 23 Highway,2018,40258,"19,911",36500
Louisville,Nissan,Titan,TRUCKS,Used,Brown,Black/Brown,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 21 Highway,2017,40258,"41,070",41000
Louisville,RAM,2500,TRUCKS,Used,Red,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,,2019,40258,"22,264",57500
Louisville,RAM,1500,TRUCKS,Used,Black,Diesel Gray/Black,Automatic,Flexible Fuel,6-Cylinder,4 wheel drive,16 City / 23 Highway,2016,40232,"34,102",27500
Louisville,Ford,Ranger,TRUCKS,Used,Gray,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 26 Highway,2020,40232,"8,443",29000
Louisville,Chrysler,300,SEDAN,Used,White,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 30 Highway,2020,40232,"12,028",29500
Louisville,Chevrolet,Silverado 1500,TRUCKS,Used,Blue,Jet Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,17 City / 22 Highway,2017,40232,"45,041",34250
Louisville,MAZDA,MAZDA3,HATCH,Used,Black,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 39 Highway,2016,47129,"57,358",17729
Louisville,Toyota,Yaris,SEDAN,Used,,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,32 City / 40 Highway,2019,47129,"16,067",20987
Louisville,Toyota,Camry,SEDAN,Used,Silver,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,25 City / 34 Highway,2016,47129,"10,768",21887
Louisville,Nissan,Altima,SEDAN,Used,Blue,Charcoal,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 39 Highway,2019,47129,"31,449",22959
Louisville,Nissan,Altima,SEDAN,Used,Black,Charcoal,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 39 Highway,2020,47129,"28,225",23563
Louisville,Nissan,Sentra,SEDAN,Used,Red,Sport,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 37 Highway,2021,47129,"5,348",24463
Louisville,Nissan,Rogue Sport,SUV,Used,Blue,Light Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,25 City / 32 Highway,2019,47129,"18,455",25223
Louisville,Lexus,NX 300,SUV,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 28 Highway,2018,47129,"56,882",31238
Louisville,Honda,Accord,SEDAN,Used,Blue,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,29 City / 35 Highway,2021,47129,"13,488",31999
Louisville,Ford,F150,TRUCKS,Used,Gray,Gray,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,18 City / 23 Highway,2018,47129,"46,895",35795
Louisville,BMW,X4,SUV,Used,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 29 Highway,2019,47129,"25,899",46340
Louisville,Chevrolet,Malibu,SEDAN,Used,Blue,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,29 City / 36 Highway,2019,47129,"27,040",22677
Louisville,Honda,Civic,SEDAN,Used,Off White,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,30 City / 38 Highway,2020,47129,"17,206",23252
Louisville,Kia,Sportage,SUV,Used,White,Black,Automatic,Gasoline,4-Cylinder,All wheel drive,21 City / 25 Highway,2021,47129,"3,483",25706
Louisville,Honda,CR-V,SUV,Used,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,27 City / 33 Highway,2018,47129,"35,945",28999
Louisville,Audi,A4,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,24 City / 34 Highway,2018,47129,"26,651",33718
Louisville,Kia,Stinger,SEDAN,Used,Red,Black,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,19 City / 25 Highway,2018,40299,"30,447",42000
Louisville,Ford,Fusion,SEDAN,Used,Silver,Ebony,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,21 City / 32 Highway,2018,40299,"42,370",19489
Louisville,Ford,Fusion,SEDAN,Used,Blue,Medium Light Stone,Automatic,Hybrid Gas/Electric,Gas / Electric Hybrid,2 wheel drive - front,43 City / 40 Highway,2019,40299,"41,775",21189
Louisville,Nissan,Rogue,SUV,Used,White,Charcoal,Automatic,Gasoline,4-Cylinder,All wheel drive,25 City / 32 Highway,2017,40299,"26,974",21699
Louisville,MAZDA,MAZDA3,SEDAN,Used,Silver,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,27 City / 36 Highway,2018,40299,"31,819",21989
Louisville,Hyundai,Santa Fe,SUV,Used,Red,Beige,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,21 City / 27 Highway,2018,40299,"38,733",22389
Louisville,Hyundai,Santa Fe,SUV,Used,Black,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,21 City / 27 Highway,2018,40299,"49,901",22489
Louisville,Hyundai,Kona,SUV,Used,Black,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,27 City / 33 Highway,2019,40299,"23,235",23489
Louisville,Jeep,Renegade,SUV,Used,White,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 30 Highway,2020,40299,"24,002",24189
Louisville,Honda,HR-V,SUV,Used,Gray,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 34 Highway,2019,40299,"30,679",24289
Louisville,Chevrolet,Malibu,SEDAN,Used,White,Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,29 City / 36 Highway,2020,40299,"27,127",25689
Louisville,Jeep,Compass,SUV,Used,Black,Black,Automatic,Gasoline,4-Cylinder,4 wheel drive,22 City / 30 Highway,2018,40299,"45,613",25889
Louisville,Toyota,Camry,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 41 Highway,2020,40299,"26,270",26189
Louisville,Nissan,Rogue,SUV,Used,Silver,Charcoal,Automatic,Gasoline,4-Cylinder,All wheel drive,25 City / 32 Highway,2018,40299,"25,184",26589
Louisville,Hyundai,Santa Fe,SUV,Used,Black,Black/Beige,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,20 City / 25 Highway,2019,40299,"24,927",26989
Louisville,Toyota,Camry,SEDAN,Used,Silver,Cockpit Red,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,29 City / 41 Highway,2018,40299,"50,091",26989
Louisville,Dodge,Challenger,COUPE,Used,Blue,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 30 Highway,2019,40299,"32,855",27289
Louisville,MAZDA,CX-5,SUV,Used,Blue,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,25 City / 31 Highway,2019,40299,"28,277",27489
Louisville,MAZDA,CX-5,SUV,Used,Black,Silk Beige,Automatic,Gasoline,4-Cylinder,All wheel drive,24 City / 30 Highway,2018,40299,"16,844",27689
Louisville,Honda,Accord,SEDAN,Used,Gray,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2018,40299,"24,407",27989
Louisville,Kia,Sorento,SUV,Used,Silver,Satin Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 26 Highway,2019,40299,"21,439",28789
Louisville,Lincoln,MKZ,SEDAN,Used,Blue,Cappuccino,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,21 City / 31 Highway,2018,40299,"34,873",28989
Louisville,Hyundai,Santa Fe,SUV,Used,Gray,Espresso/Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 29 Highway,2020,40299,"27,035",29189
