City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Columbus,Chevrolet,Equinox,SUV,Used,White,Medium Ash Gray,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,25 City / 30 Highway,2021,43229,"6,404",36897
Columbus,Ford,F150,TRUCKS,Used,Blue,Gray,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,18 City / 23 Highway,2018,43229,"37,937",37032
Columbus,Chevrolet,Silverado 1500,TRUCKS,Used,Black,Jet Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,17 City / 22 Highway,2017,43229,"31,837",37215
Columbus,Lincoln,Continental,SEDAN,Used,Burgundy,Cappuccino,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,17 City / 25 Highway,2017,43229,"26,859",37250
Columbus,Jeep,Wrangler,SUV,Certified,Silver,Black,Manual,Gasoline,6-Cylinder,4 wheel drive,16 City / 21 Highway,2017,43229,"24,073",37644
Columbus,Ford,Explorer,SUV,Used,Gray,,Automatic,Gasoline,4-Cylinder Turbo,4 wheel drive,20 City / 27 Highway,2020,43229,"15,035",38131
Columbus,Jeep,Grand Cherokee,SUV,Certified,Black,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,18 City / 25 Highway,2019,43229,"18,799",38549
Columbus,Dodge,Charger,SEDAN,Used,,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 25 Highway,2020,43229,10,39660
Columbus,Jeep,Grand Cherokee,SUV,Used,Black,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,18 City / 25 Highway,2019,43229,"25,897",39673
Columbus,Dodge,Charger,SEDAN,Used,,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 25 Highway,2020,43229,13,39760
Columbus,Dodge,Charger,SEDAN,Used,,,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 25 Highway,2020,43229,13,39954
Columbus,Dodge,Charger,SEDAN,Used,,Caramel/Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 25 Highway,2020,43229,20,40000
Columbus,Toyota,Tundra,TRUCKS,Used,White,,Automatic,Gasoline,8-Cylinder,4 wheel drive,13 City / 17 Highway,2018,43229,"28,696",40087
Columbus,Ford,F150,TRUCKS,Used,Gray,,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,18 City / 23 Highway,2019,43229,"27,620",40449
Columbus,RAM,1500,TRUCKS,Certified,Black,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,19 City / 24 Highway,2019,43229,"22,565",40848
Columbus,Ford,F150,TRUCKS,Used,Black,,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,18 City / 23 Highway,2019,43229,"9,609",42183
Columbus,Audi,A5,HATCH,Used,White,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 34 Highway,2019,43229,"22,908",42279
Columbus,Ford,F150,TRUCKS,Used,White,,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,18 City / 23 Highway,2020,43229,"17,800",42521
Columbus,GMC,Canyon,TRUCKS,Used,Black,,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 24 Highway,2021,43229,"7,479",42947
Columbus,Chevrolet,Silverado 1500,TRUCKS,Used,Silver,,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,17 City / 23 Highway,2020,43229,"15,258",44025
Columbus,RAM,1500,TRUCKS,Certified,Black,Diesel Gray/Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 24 Highway,2020,43229,"16,026",44320
Columbus,Volkswagen,Atlas,SUV,Used,,,Automatic,Gasoline,6-Cylinder,All wheel drive,17 City / 23 Highway,2021,43229,"6,529",48556
Columbus,Jeep,Gladiator,TRUCKS,Used,Black,Dark Saddle/Black,Manual,Gasoline,6-Cylinder,4 wheel drive,16 City / 23 Highway,2020,43229,"5,504",52179
Columbus,GMC,Sierra 1500,TRUCKS,Used,Gray,,Automatic,Gasoline,8-Cylinder,4 wheel drive,16 City / 22 Highway,2021,43229,"3,628",52737
Columbus,RAM,2500,TRUCKS,Used,Red,Black,Automatic,Diesel,6-Cylinder Turbo,4 wheel drive,,2019,43229,"22,707",66829
Columbus,Nissan,Sentra,SEDAN,Certified,Black,Charcoal,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,27 City / 33 Highway,2018,43228,"33,976",19999
Columbus,Subaru,Forester,SUV,Used,Blue,Gray,Automatic,Gasoline,4-Cylinder,All wheel drive,24 City / 31 Highway,2015,43228,"62,304",21971
Columbus,Hyundai,Tucson,SUV,Used,Blue,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,23 City / 30 Highway,2018,43228,"14,654",23759
Columbus,Nissan,Altima,SEDAN,Certified,Gray,Charcoal,Automatic,Gasoline,4-Cylinder,All wheel drive,25 City / 35 Highway,2020,43228,"9,499",31957
Columbus,Nissan,Pathfinder,SUV,Certified,White,Charcoal,Automatic,Gasoline,6-Cylinder,4 wheel drive,19 City / 26 Highway,2019,43228,"27,911",32963
Columbus,Ford,Explorer,SUV,Used,Silver,Ebony Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,16 City / 22 Highway,2018,43228,"30,432",34803
Columbus,Nissan,Murano,SUV,Certified,Silver,Graphite,Automatic,Gasoline,6-Cylinder,All wheel drive,20 City / 28 Highway,2020,43228,"19,832",37042
Columbus,Chevrolet,Colorado,TRUCKS,Used,,Jet Black/Dark Ash,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 24 Highway,2021,43228,"6,900",38107
Columbus,INFINITI,Q50,SEDAN,Used,Red,Gallery White,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,19 City / 26 Highway,2019,43228,"26,913",40599
Columbus,Acura,RDX,SUV,Certified,White,Parchment,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 27 Highway,2019,43232,"23,634",40915
Columbus,Chrysler,Pacifica,VANS,Used,Gray,Black/Alloy/Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 28 Highway,2019,43232,"15,924",34069
Columbus,MAZDA,CX-9,SUV,Used,Black,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,16 City / 22 Highway,2015,43081,"69,606",18200
Columbus,MAZDA,MAZDA2,HATCH,Used,Black,Black,Manual,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 33 Highway,2013,43229,"83,860",7500
Columbus,Hyundai,Santa Fe,SUV,Used,Silver,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,20 City / 28 Highway,2010,43229,"109,181",8500
Columbus,Chevrolet,Equinox,SUV,Used,Silver,Jet Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 31 Highway,2014,43229,"87,165",12995
Columbus,Scion,iA,SEDAN,Used,Gray,Mid Blue Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,33 City / 42 Highway,2016,43229,"31,850",14995
Columbus,Chevrolet,Trax,SUV,Used,Black,Jet Black/Light Titanium,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,24 City / 31 Highway,2015,43229,"47,749",15500
Columbus,Scion,tC,HATCH,Used,Gray,Dark Charcoal,Manual,Gasoline,4-Cylinder,2 wheel drive - front,23 City / 31 Highway,2015,43229,"53,269",15995
Columbus,BMW,320i xDrive,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 34 Highway,2014,43229,"80,885",15995
